交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物),興隆路三段１２３之５號三樓,3.0,,無,28.75,576705,0.0,,24.998688,121.55844
房地(土地+建物)+車位,北安路７８９號五樓之１,5.0,9.0,有,29.78,965138,3.87,0.0,25.085623,121.55387
房地(土地+建物),青年路１７８巷５２號四樓,4.0,48.0,無,11.87,404378,0.0,,25.019561,121.50183
房地(土地+建物),景興路５３巷２之２號二樓,2.0,45.0,無,23.19,508915,0.0,,24.996748,121.544994
房地(土地+建物),士東路９１巷２６弄６號二樓,2.0,14.0,有,11.75,817295,0.0,,25.112926,121.529878
房地(土地+建物),瑞安街２４４巷４７號三樓,3.0,52.0,無,34.14,732342,0.0,,25.028022,121.538602
房地(土地+建物),仙岩路１６巷４４號五樓,5.0,29.0,無,34.52,472214,0.0,,24.997091,121.550068
房地(土地+建物),承德路三段３０１巷２２號四樓之２,4.0,1.0,有,17.72,801335,0.0,,25.075657,121.521353
房地(土地+建物)+車位,天母東路８巷５３之３號六樓,6.0,41.0,有,41.25,756274,0.0,,25.115891,121.531228
房地(土地+建物),長順街４６巷２５號,,,無,20.29,634743,0.0,,25.031326,121.489101
房地(土地+建物),文林路７６３號五樓之２,5.0,42.0,有,21.79,500251,0.0,,25.103191,121.519026
房地(土地+建物),基隆路二段２６３號,1.0,42.0,有,31.26,758223,0.0,,25.022159,121.550282
房地(土地+建物)+車位,街３２號十一樓之３,11.0,10.0,有,90.8,883428,22.13,0.0,25.05467,121.606829
房地(土地+建物)+車位,民族街１１巷１２號五樓之１,5.0,16.0,有,37.1,650455,13.0,115385.0,25.132693,121.504797
房地(土地+建物),行善路２５巷４０弄７號四樓,4.0,26.0,有,36.16,605075,0.0,,25.056223,121.577898
房地(土地+建物)+車位,中山北路七段１４８之４號二樓,2.0,38.0,有,56.01,772180,14.6,0.0,25.123393,121.532377
房地(土地+建物),康樂街６１巷１２弄２號五樓,5.0,37.0,無,33.14,452600,0.0,,25.068798,121.619034
房地(土地+建物)+車位,星雲街１３３號九樓,9.0,18.0,有,49.71,970151,8.48,294811.0,25.081095,121.596067
房地(土地+建物)+車位,萬芳路５０之２２號,,19.0,無,115.13,611357,23.72,252951.0,24.997351,121.570977
房地(土地+建物),吳興街６００巷１００弄１８之１號十樓,10.0,9.0,有,22.96,675007,0.0,,25.017564,121.572151
房地(土地+建物),萬大路２７７巷４４弄１號十二樓,12.0,40.0,有,36.48,493442,0.0,,25.024943,121.502212
房地(土地+建物),萬大路２３７巷１０弄２９之１號三樓,3.0,39.0,無,38.67,336165,0.0,,25.025983,121.501529
房地(土地+建物),民權東路二段１５２巷２２弄４號二樓,2.0,51.0,無,31.84,697146,0.0,,25.060658,121.535055
房地(土地+建物),通化街１９巷３３之３號,4.0,,無,20.52,881999,0.0,,25.031712,121.555534
房地(土地+建物),重慶南路三段６３號七樓,7.0,10.0,有,26.78,799842,0.0,,25.026572,121.516316
房地(土地+建物),木新路三段２０２號三樓,3.0,47.0,無,28.14,550906,0.0,,24.981647,121.560022
房地(土地+建物),景豐街５０號四樓之５,4.0,28.0,有,23.26,644822,0.0,,25.000373,121.545956
房地(土地+建物),江南街７１巷６０號六樓,6.0,24.0,有,38.12,524604,0.0,,25.074302,121.579166
房地(土地+建物),明水路５５５號十五樓之３４,14.0,27.0,有,13.67,936153,0.0,,25.079106,121.552099
房地(土地+建物),星雲街１６８巷３５號八樓之１,8.0,26.0,有,9.52,756089,0.0,,25.079901,121.597014
房地(土地+建物)+車位,忠孝東路五段２３６巷３７弄１１號四樓,4.0,26.0,有,28.14,941770,0.0,,25.038137,121.573178
房地(土地+建物),中和街４９３巷１６弄６號,1.0,36.0,無,23.47,639088,0.0,,25.144174,121.494309
房地(土地+建物)+車位,新豐街１９號二樓,2.0,3.0,有,53.05,895447,10.94,0.0,25.059272,121.582653
房地(土地+建物),合江街１３０巷１９號四樓,4.0,53.0,無,25.69,572111,0.0,,25.05958,121.538238
房地(土地+建物),大龍街９１巷１２號六樓之１６,6.0,1.0,有,15.48,756015,0.0,,25.06721,121.516986
房地(土地+建物),吳興街３６１巷１弄３號二樓,2.0,46.0,無,26.83,641033,0.0,,25.026019,121.566624
房地(土地+建物)+車位,興隆路四段９６巷３弄１１號二樓,2.0,30.0,有,54.98,412860,0.0,,24.982759,121.561814
房地(土地+建物),大湖山莊街２１９巷２４號二樓,2.0,34.0,無,34.22,584423,0.0,,25.088949,121.59958
房地(土地+建物),公路３０１巷３號二樓,2.0,37.0,無,28.29,434833,0.0,,25.132303,121.502681
房地(土地+建物),南京東路五段２５１巷２４弄３號五樓,5.0,41.0,無,24.11,696829,0.0,,25.052349,121.565015
房地(土地+建物),福志路１０８號三樓,3.0,42.0,無,27.81,625050,0.0,,25.098644,121.528158
房地(土地+建物),延平南路１８５號四樓之１,4.0,42.0,有,54.95,527791,0.0,,25.034156,121.507553
房地(土地+建物)+車位,民權東路六段１８３號二樓,2.0,14.0,有,85.63,746013,0.0,,25.068017,121.597064
房地(土地+建物),士東路２００巷８０號二樓,2.0,45.0,無,21.39,556263,0.0,,25.110019,121.534003
房地(土地+建物),興隆路三段１８５巷９弄１２號四樓,4.0,39.0,無,26.24,365912,0.0,,24.995871,121.562147
房地(土地+建物),哈密街５９巷７８弄９號四樓之３,4.0,24.0,有,46.29,500740,0.0,,25.076071,121.514844
房地(土地+建物)+車位,松河街７７０號五樓之１,5.0,13.0,有,37.3,653547,5.5,454545.0,25.061335,121.611831
房地(土地+建物),木柵路一段２９８號二樓,2.0,,無,19.47,467268,0.0,,24.988425,121.556806
房地(土地+建物),中正路３３５巷６弄７號三樓,3.0,47.0,無,30.2,605868,0.0,,25.094048,121.522798
房地(土地+建物),忠誠路二段２１巷６９弄１０號四樓,4.0,50.0,無,17.79,646541,0.0,,25.11035,121.533544
房地(土地+建物),吳興街６００巷７６弄９０號五樓,5.0,25.0,無,29.75,531078,0.0,,25.018508,121.569857
房地(土地+建物)+車位,光復南路５７巷１９號七樓,7.0,39.0,有,37.53,673683,0.0,,25.045947,121.558792
房地(土地+建物),尊賢街２０６巷２號四樓,4.0,51.0,無,31.21,472622,0.0,,25.115303,121.508201
房地(土地+建物)+車位,環山路二段２８號四樓之５,4.0,4.0,有,29.32,918370,5.82,0.0,25.085889,121.572698
房地(土地+建物),中山北路六段２巷４１弄３號四樓,4.0,40.0,無,31.47,657217,0.0,,25.103727,121.527671
房地(土地+建物),健康路３２５巷２３號四樓,4.0,36.0,無,30.35,731472,0.0,,25.056244,121.56704
房地(土地+建物),環河南路二段１４８巷１２號三樓,3.0,34.0,無,29.9,394701,0.0,,25.036202,121.49448
房地(土地+建物),大興街９巷４號,1.0,40.0,無,61.08,368365,0.0,,25.130097,121.49781
房地(土地+建物),內湖路三段７２巷６１號十一樓,11.0,28.0,有,23.77,673191,0.0,,25.088641,121.590828
房地(土地+建物),復興北路４８６號五樓之３,5.0,39.0,有,26.0,780774,0.0,,25.065057,121.544119
房地(土地+建物),康樂街７２巷１７弄１１７號,1.0,38.0,無,24.94,517156,0.0,,25.071429,121.616844
房地(土地+建物),中社路一段１１巷６２號,,47.0,無,31.38,665300,0.0,,25.109874,121.562164
房地(土地+建物)+車位,民權東路六段１８０巷８８號三樓,3.0,7.0,有,60.73,808657,11.27,0.0,25.065763,121.592452
房地(土地+建物)+車位,向陽路２５８巷９８號七樓之２,7.0,14.0,有,40.01,728877,9.83,254323.0,25.058273,121.596563
房地(土地+建物)+車位,明水路３８７號四樓,4.0,27.0,有,58.67,846773,0.0,,25.077583,121.546364
房地(土地+建物)+車位,民權東路六段１８０巷４２弄２０號,1.0,15.0,有,45.48,886545,10.29,0.0,25.066933,121.591946
房地(土地+建物),舊莊街一段１４５巷６弄５１號三樓,3.0,45.0,無,19.3,400011,0.0,,25.03927,121.622505
房地(土地+建物),永康街７巷６號四樓之１,4.0,42.0,有,37.42,1010177,0.0,,25.033041,121.5306
房地(土地+建物)+車位,明德路２８８號八樓之３,8.0,23.0,有,22.23,934291,3.5,0.0,25.115175,121.522643
房地(土地+建物),和平西路三段３８２巷１２弄３２號四樓,4.0,47.0,無,12.55,478176,0.0,,25.03464,121.490709
房地(土地+建物),港華街８５巷２５號二樓,2.0,40.0,無,26.16,539690,0.0,,25.083941,121.574805
房地(土地+建物),豐年路二段１２０號二樓,2.0,47.0,無,15.5,474284,0.0,,25.136763,121.494238
房地(土地+建物),吳興街３６５巷３１號四樓,4.0,51.0,無,25.65,647124,0.0,,25.026086,121.567757
房地(土地+建物),光復南路４５６巷２３號四樓,4.0,39.0,有,45.13,930647,0.0,,25.035261,121.556494
房地(土地+建物)+車位,三合街一段８２巷８０號八樓,8.0,8.0,有,74.2,786742,13.19,0.0,25.128829,121.504569
房地(土地+建物)+車位,福德街３７３巷２７號十四樓,14.0,25.0,有,38.71,555400,0.0,,25.039354,121.59158
房地(土地+建物),延吉街１３１巷７號四樓,4.0,42.0,有,34.89,752710,0.0,,25.042749,121.554679
房地(土地+建物),莒光路２５６號二樓,2.0,23.0,有,35.76,483720,0.0,,25.031302,121.499361
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之１,17.0,1.0,有,76.08,678945,19.52,221311.0,25.061697,121.515707
房地(土地+建物),港華街５１巷３弄２號二樓,2.0,41.0,無,32.08,557355,0.0,,25.083325,121.575744
房地(土地+建物),延吉街４８巷２６號三樓,3.0,45.0,有,37.39,716847,0.0,,25.045055,121.552651
房地(土地+建物)+車位,經園街６８號七樓之２,7.0,15.0,有,36.87,802920,10.09,247770.0,25.062124,121.61657
房地(土地+建物),天祥路３０號三樓,3.0,52.0,無,19.25,644019,0.0,,25.061349,121.520963
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓之２,17.0,1.0,有,66.41,671692,19.52,206967.0,25.061697,121.515707
房地(土地+建物),西園路二段３２０巷３６弄１７號三樓,3.0,51.0,無,9.74,410657,0.0,,25.027101,121.491242
房地(土地+建物)+車位,光復南路４１９巷１５１號,1.0,23.0,有,30.92,1022515,11.36,220070.0,25.036513,121.560454
房地(土地+建物)+車位,民權西路１６０巷２６弄１號十七樓,17.0,1.0,有,76.11,678473,19.52,235656.0,25.061697,121.515707
房地(土地+建物),中社路二段９１巷６號,1.0,47.0,無,31.13,445826,0.0,,25.107624,121.567058
房地(土地+建物),吳興街５２４巷４１號二樓,2.0,43.0,無,25.5,552860,0.0,,25.022204,121.567688
房地(土地+建物),中華路二段６６６之８號五樓之２,5.0,33.0,有,33.3,570533,0.0,,25.024295,121.511228
房地(土地+建物),內湖路一段２１７巷１號七樓,7.0,39.0,有,35.99,491784,0.0,,25.083573,121.564426
房地(土地+建物),德行東路３１０號五樓,5.0,43.0,無,37.58,457127,0.0,,25.110092,121.536749
房地(土地+建物),南京東路五段２５１巷２１號四樓,4.0,37.0,無,27.73,721237,0.0,,25.052707,121.565179
房地(土地+建物),石牌路二段３１５巷２８弄１０號四樓,4.0,42.0,無,37.09,486891,0.0,,25.123054,121.522798
房地(土地+建物)+車位,成功路二段４７４號九樓,9.0,24.0,有,50.69,540115,0.0,,25.072721,121.589596
房地(土地+建物)+車位,瑞安街２７６巷２號六樓,6.0,33.0,有,66.96,803413,0.0,,25.026129,121.538841
房地(土地+建物)+車位,環河北路三段１２７號十三樓,13.0,19.0,有,40.67,634846,7.99,0.0,25.085263,121.506131
房地(土地+建物),和平西路二段７號三樓,3.0,44.0,無,32.82,746400,0.0,,25.028025,121.514308
房地(土地+建物)+車位,民權西路１６０巷１８弄６號十樓之２,10.0,1.0,有,51.23,900001,9.76,286885.0,25.062139,121.515417
房地(土地+建物)+車位,公路２３１巷７弄１３號三樓,3.0,28.0,有,26.61,514075,0.0,,25.132303,121.502681
房地(土地+建物),興隆路一段５５巷１５號三樓,3.0,51.0,無,22.24,504883,0.0,,25.004069,121.541759
房地(土地+建物),南京東路五段２５０巷１８弄１５之３號,1.0,47.0,有,14.19,739787,0.0,,25.050286,121.566904
房地(土地+建物)+車位,忠誠路二段２５號十三樓,13.0,15.0,有,132.49,1494758,18.76,0.0,25.109339,121.530756
房地(土地+建物)+車位,中央北路二段３５０巷７８號七樓,7.0,7.0,有,55.47,488585,0.0,,25.139474,121.489046
房地(土地+建物),重慶北路四段４９巷４０弄１０號,1.0,51.0,無,24.36,566425,0.0,,25.080663,121.511647
房地(土地+建物),稻香路７３巷５號,1.0,55.0,無,14.79,473415,0.0,,25.140561,121.489237
房地(土地+建物),知行路４巷２號二樓,2.0,37.0,無,28.66,341882,0.0,,25.117831,121.466427
房地(土地+建物),康樂街１２４號,1.0,34.0,無,45.35,595399,0.0,,25.071492,121.618867
房地(土地+建物)+車位,建國北路二段５８號十樓之１,10.0,1.0,有,69.4,979835,0.0,,25.054095,121.536441
房地(土地+建物)+車位,合江街１０２巷３６號四樓,4.0,11.0,有,76.39,783901,0.0,,25.058713,121.538431
房地(土地+建物)+車位,敦化南路一段２５２巷１９號三樓,3.0,29.0,有,31.01,1036704,7.86,318066.0,25.039906,121.547041
房地(土地+建物),三民路７４巷３號七樓之３,7.0,31.0,有,34.69,757553,0.0,,25.055836,121.564077
房地(土地+建物)+車位,三民路４３巷６號八樓之１,8.0,16.0,有,60.33,816377,0.0,,25.05636,121.56144
房地(土地+建物),中和街４９３巷９弄１５號二樓,2.0,46.0,無,7.62,327955,0.0,,25.143815,121.495202
房地(土地+建物),中坡北路９２號六樓之５,6.0,26.0,有,12.34,889865,0.0,,25.047944,121.580538
房地(土地+建物),新生北路二段７３號六樓之１２,6.0,44.0,有,5.14,534760,0.0,,25.056717,121.52786
房地(土地+建物),公路１３０巷１弄１號,1.0,47.0,無,26.19,651308,0.0,,,
房地(土地+建物)+車位,天母西路１１７巷５０號五樓,5.0,10.0,有,118.24,625824,0.0,,25.121237,121.524581
房地(土地+建物),樂業街１６９巷２０號四樓,4.0,,無,23.67,654905,0.0,,25.019589,121.554641
房地(土地+建物),中社路二段１７巷９號四樓,4.0,47.0,無,31.38,444489,0.0,,25.108601,121.562372
房地(土地+建物)+車位,景華街２２巷６之６號二樓,2.0,31.0,有,72.12,555298,9.82,0.0,24.994129,121.542086
房地(土地+建物),敦化南路一段１８７巷３７號七樓之３,7.0,27.0,有,20.68,1039861,0.0,,25.042646,121.551197
房地(土地+建物),光輝路８７巷２弄１號五樓,5.0,40.0,無,34.9,315192,0.0,,24.985651,121.557381
房地(土地+建物)+車位,新生北路二段５３之３號十樓,10.0,13.0,有,90.74,908063,17.84,0.0,25.056105,121.527906
房地(土地+建物)+車位,長壽路２１號,1.0,4.0,有,38.53,624073,2.4,583333.0,25.142637,121.504156
房地(土地+建物),研究院路二段１８２巷４９號,,,無,36.06,471463,0.0,,25.037,121.615177
房地(土地+建物)+車位,中正路６５５巷６號八樓之２,8.0,8.0,有,46.48,627756,9.23,270856.0,25.085308,121.507794
房地(土地+建物),合江街１７０巷３０號,1.0,37.0,無,31.71,1009209,0.0,,25.060648,121.537924
房地(土地+建物),中山北路六段７５４巷１６號一樓,1.0,45.0,無,40.37,973384,0.0,,25.115091,121.528836
房地(土地+建物),萬盛街１７３號四樓,4.0,47.0,無,33.34,410000,0.0,,25.004996,121.543571
房地(土地+建物)+車位,康寧路三段５６巷１５６號八樓,8.0,10.0,有,85.37,579799,0.0,,25.06744,121.608768
房地(土地+建物),德行東路６之３號七樓,7.0,40.0,有,37.4,774845,0.0,,25.107725,121.528575
房地(土地+建物),東湖路１１３巷１０１號二樓,2.0,35.0,無,39.8,447272,0.0,,25.072297,121.615271
房地(土地+建物),研究院路一段１７９號二樓,2.0,40.0,無,25.2,591383,0.0,,25.049782,121.615861
房地(土地+建物),福興路１０６巷１７號二樓,2.0,12.0,有,24.88,602880,0.0,,25.00676,121.549507
房地(土地+建物)+車位,士商路１７９號三樓,3.0,3.0,有,44.49,1040449,12.77,0.0,25.094892,121.517314
房地(土地+建物),石牌路二段３１５巷３４弄３２號四樓,4.0,4.0,有,12.13,789565,0.0,,25.122979,121.523318
房地(土地+建物),吳興街２８４巷５９弄８號七樓之１,7.0,29.0,有,21.5,730073,0.0,,25.021871,121.563492
房地(土地+建物)+車位,文湖街２１巷８２弄２３號四樓,4.0,0.0,有,27.64,755866,4.27,398126.0,25.089063,121.560797
房地(土地+建物),福港街２４４巷１８弄７號四樓,4.0,44.0,無,10.41,413104,0.0,,25.084754,121.516693
房地(土地+建物)+車位,重陽路１２５巷３６弄１０號六樓之２,6.0,15.0,有,29.02,659759,3.29,547112.0,25.057497,121.597103
房地(土地+建物),溫州街１６巷１７號,1.0,28.0,有,44.06,907810,0.0,,25.025419,121.531824
房地(土地+建物)+車位,福德街１３７巷１７弄３號二樓,2.0,37.0,無,30.67,663830,1.47,0.0,25.036672,121.58344
房地(土地+建物),仁愛路四段１５１巷２７號四樓,4.0,30.0,有,50.81,850161,0.0,,25.039612,121.551856
房地(土地+建物),中社路二段１８５巷４弄１號二樓,2.0,47.0,無,7.85,366390,0.0,,25.107658,121.569889
房地(土地+建物),中央北路三段４０巷３４弄３號四樓,4.0,43.0,無,22.11,316603,0.0,,25.139555,121.485038
房地(土地+建物),石牌路二段３１５巷２８弄１２號,1.0,42.0,無,36.62,559841,0.0,,25.12314,121.522838
房地(土地+建物),臨沂街７１巷１１號四樓,4.0,51.0,無,21.99,755037,0.0,,25.035266,121.528691
房地(土地+建物),吳興街２６９巷１弄１號四樓,4.0,49.0,無,23.76,711330,0.0,,25.027135,121.564318
房地(土地+建物)+車位,政大一街２８５號五樓,5.0,8.0,有,39.76,621895,10.01,249750.0,24.986963,121.585151
房地(土地+建物)+車位,幸福街５巷３２號三樓之２,3.0,12.0,有,46.13,890952,18.07,0.0,25.097332,121.528293
房地(土地+建物),康寧路一段４８巷１號三樓,3.0,44.0,無,29.4,544275,0.0,,25.080085,121.591703
房地(土地+建物),松德路２５巷３７號六樓之１,6.0,41.0,有,13.37,792612,0.0,,25.037937,121.577692
房地(土地+建物)+車位,安和路二段９０號十八樓之２,18.0,33.0,有,78.51,917107,0.0,,25.028851,121.550338
