交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度
房地(土地+建物)+車位,景福街１３３巷４２之１號五樓,5.0,28.0,有,35.25,624109,0.0,,24.995621,121.537154
房地(土地+建物),崇實路１３５號,1.0,46.0,無,33.28,906741,0.0,,25.083613,121.544709
房地(土地+建物),文德路２３３號三樓,3.0,41.0,無,32.81,590690,0.0,,25.078893,121.587498
房地(土地+建物),松山路６５６巷１３號二樓,2.0,48.0,無,29.12,340024,0.0,,25.031353,121.577964
房地(土地+建物),忠孝東路五段７９０巷６８弄７號三樓,3.0,37.0,無,39.51,670725,0.0,,25.040538,121.583166
房地(土地+建物)+車位,基河路３１６號八樓,8.0,1.0,有,34.77,1187552,9.66,310559.0,25.093944,121.518867
房地(土地+建物)+車位,泰順街４０巷５號三樓,3.0,12.0,有,71.05,933171,0.0,,25.024419,121.530839
房地(土地+建物),吉林路３１５巷１１號,2.0,58.0,無,41.74,850001,0.0,,25.063571,121.530878
房地(土地+建物),江南街１１３號三樓,3.0,42.0,無,30.81,525862,0.0,,25.076414,121.576171
房地(土地+建物),內湖路三段６０巷１２弄７４之１號,1.0,30.0,有,11.12,854325,0.0,,25.089212,121.591289
房地(土地+建物)+車位,研究院路三段１號二樓之１,2.0,14.0,有,40.08,528897,12.67,197316.0,25.035815,121.617063
房地(土地+建物),成功路二段４３２號三樓,3.0,38.0,無,35.68,526908,0.0,,25.071647,121.589566
房地(土地+建物),和平東路四段１０１巷２弄１號,,43.0,無,61.95,503592,0.0,,25.005458,121.567998
房地(土地+建物),安東街１６巷３２號五樓之３,5.0,42.0,有,33.71,889849,0.0,,25.045227,121.54022
房地(土地+建物)+車位,三民路８０巷３號三樓,3.0,20.0,有,67.63,757096,0.0,,25.056576,121.564083
房地(土地+建物),吳興街１１８巷２２號六樓,6.0,40.0,有,37.15,772481,0.0,,25.029667,121.560456
房地(土地+建物),松山路５４０巷２２號五樓,5.0,33.0,有,19.36,748968,0.0,,25.037557,121.577357
房地(土地+建物)+車位,承德路七段１６８號二樓之１,2.0,2.0,有,85.46,760997,10.06,298211.0,25.113628,121.508443
房地(土地+建物),承德路四段３５８號四樓,4.0,37.0,有,33.67,549381,0.0,,25.090411,121.516882
房地(土地+建物),文湖街２１巷９８弄６號四樓之２,4.0,17.0,有,21.88,644341,0.0,,25.09061,121.560124
房地(土地+建物),倫等街５４巷２６號,1.0,49.0,無,19.78,748099,0.0,,25.093067,121.503031
房地(土地+建物),中正路１０４巷１弄２之１號二樓之５,2.0,29.0,有,9.92,998088,0.0,,25.096795,121.529678
房地(土地+建物)+車位,士東路２８６巷１之１３號二樓,2.0,36.0,無,53.74,576862,0.0,,25.113176,121.537625
房地(土地+建物),通化街１２３巷１０號三樓,3.0,45.0,無,25.59,736748,0.0,,25.02914,121.55435
房地(土地+建物),敦化南路二段１５２之１號七樓,7.0,40.0,有,40.33,1006142,0.0,,25.02519,121.548425
房地(土地+建物)+車位,萬壽路７５巷５１號九樓,9.0,26.0,有,43.95,422752,0.0,,24.985579,121.589263
房地(土地+建物)+車位,辛亥路四段１０１巷１４０弄３５號,,44.0,無,59.64,519805,0.0,,25.006784,121.561958
房地(土地+建物),合江街１７０巷３０號五樓,5.0,39.0,無,31.71,743661,0.0,,25.060648,121.537924
房地(土地+建物),福德街３７３巷５１號十六樓,16.0,27.0,有,38.86,581634,0.0,,25.03919,121.592469
房地(土地+建物),德行東路２１２巷１２號,,50.0,無,36.97,2488811,0.0,,25.108494,121.532071
房地(土地+建物),豐年路二段１３６號二樓,2.0,54.0,無,16.74,645032,0.0,,25.136838,121.493737
房地(土地+建物),通河西街二段１０８巷２弄７號四樓,4.0,50.0,無,20.05,573489,0.0,,25.092522,121.507549
房地(土地+建物),行義路１４０巷２３號五樓,5.0,39.0,無,45.96,293761,0.0,,25.129601,121.528772
房地(土地+建物),中山北路七段３８巷１２弄２號二樓,2.0,44.0,有,37.71,575497,0.0,,25.11974,121.531791
房地(土地+建物),文林路７１４巷１１號三樓,3.0,52.0,無,25.57,743138,0.0,,25.102758,121.521151
房地(土地+建物),中正路３０５巷１７之１號四樓,4.0,43.0,無,22.24,705943,0.0,,25.093993,121.523846
房地(土地+建物)+車位,敦化南路一段１３８號七樓之３,7.0,4.0,有,59.39,1598893,9.76,409836.0,25.044549,121.548483
房地(土地+建物),泰順街１６巷１６號四樓之５、四樓之６,4.0,17.0,有,14.67,1226638,0.0,,25.025377,121.530554
房地(土地+建物),辛亥路五段１１８巷１３號,,46.0,無,30.78,942283,0.0,,24.997358,121.551427
房地(土地+建物)+車位,興隆路二段２１７巷８之１０號八樓,8.0,28.0,有,41.89,551005,0.0,,25.002132,121.549121
房地(土地+建物),復興北路４８６號六樓之６,6.0,41.0,有,38.6,784996,0.0,,25.065057,121.544119
房地(土地+建物),民生東路三段８８巷１２號六樓之３,6.0,39.0,有,31.22,896833,0.0,,25.057194,121.542554
房地(土地+建物),南京東路五段２５０巷３６弄１５之１號五樓,5.0,48.0,有,28.96,828605,0.0,,25.049751,121.566972
房地(土地+建物)+車位,成功路二段１１５巷７號三樓,3.0,3.0,有,76.7,842561,12.16,0.0,25.065676,121.592019
房地(土地+建物),農安街７７巷１２號四樓,4.0,40.0,無,26.46,548067,0.0,,25.066238,121.528416
房地(土地+建物)+車位,民權東路六段１９９之２號四樓,4.0,13.0,有,43.07,831597,3.74,481283.0,25.068383,121.595449
房地(土地+建物),南京東路五段２５０巷３６弄１３之１號四樓,4.0,48.0,有,29.38,786282,0.0,,25.049738,121.566846
房地(土地+建物)+車位,成福路１９４巷８號八樓之１,8.0,11.0,有,20.93,730904,0.0,,25.040676,121.587818
房地(土地+建物)+車位,忠誠路一段４８號八樓,8.0,25.0,有,79.96,815161,0.0,,25.104606,121.526771
房地(土地+建物),樂業街１５９巷６號四樓,4.0,44.0,有,32.45,862809,0.0,,25.019653,121.553985
房地(土地+建物),福德街２１７號三樓,3.0,49.0,無,21.95,700607,0.0,,25.038409,121.58474
房地(土地+建物),辛亥路七段７６巷１７號四樓,4.0,47.0,無,22.59,420528,0.0,,24.981997,121.554654
房地(土地+建物),內江街１１９號六樓,6.0,34.0,有,31.3,594314,0.0,,25.041905,121.50055
房地(土地+建物)+車位,承德路二段１０９巷２號十二樓之１,12.0,2.0,有,39.7,1224493,10.38,346821.0,25.056628,121.519076
房地(土地+建物)+車位,吳興街２８４巷３５號五樓,5.0,23.0,有,45.12,617794,2.88,625000.0,25.022802,121.563703
房地(土地+建物)+車位,向陽路１９６巷８號十二樓之１,12.0,16.0,有,41.45,1006001,13.61,0.0,25.056383,121.594046
房地(土地+建物),知行路８９號五樓,5.0,43.0,無,32.58,294639,0.0,,25.118441,121.468503
房地(土地+建物),敦化南路二段８１巷２７號六樓,6.0,44.0,有,38.18,1100097,0.0,,25.030035,121.549981
房地(土地+建物),光復南路２９０巷５３號七樓,7.0,45.0,有,44.21,1094315,0.0,,25.039308,121.55543
房地(土地+建物),通化街２０２號五樓,5.0,47.0,無,41.08,681606,0.0,,25.026029,121.552369
房地(土地+建物),民權東路六段２８０巷２１號四樓之１,4.0,27.0,有,22.09,869111,0.0,,25.071236,121.606137
房地(土地+建物)+車位,吳興街６００巷１２８號十樓,10.0,15.0,有,89.03,792599,23.74,0.0,25.018169,121.572235
房地(土地+建物),延吉街４６巷１２之１號六樓,6.0,47.0,有,37.0,783747,0.0,,25.045437,121.553131
房地(土地+建物),景明街３之８號五樓,5.0,41.0,無,29.62,509726,0.0,,25.001575,121.541195
房地(土地+建物)+車位,木柵路二段１０９巷１００弄８０號十三樓,13.0,28.0,有,34.55,541922,4.14,386473.0,24.992931,121.561953
房地(土地+建物),萬芳路１０５巷３５號九樓,9.0,29.0,有,24.16,728549,0.0,,24.996719,121.563609
房地(土地+建物),安泰街６５巷４號四樓,4.0,44.0,無,29.81,404503,0.0,,25.075119,121.616989
房地(土地+建物),錦州街２０４號,1.0,54.0,無,30.32,1319282,0.0,,25.06032,121.530992
房地(土地+建物),農安街２２７巷５號三樓,3.0,40.0,有,19.89,848567,0.0,,25.065426,121.533959
房地(土地+建物),民生東路二段１４７巷１２弄２８號三樓,3.0,59.0,無,20.74,813911,0.0,,25.059969,121.534111
房地(土地+建物),光復北路６０巷２６號三樓,3.0,45.0,無,32.56,823146,0.0,,25.04987,121.556079
房地(土地+建物),信安街８１巷２號六樓,6.0,32.0,有,22.88,912666,0.0,,25.025723,121.557419
房地(土地+建物),吳興街３５０巷９號三樓,3.0,40.0,無,33.05,710955,0.0,,25.025373,121.566012
房地(土地+建物),天母北路２８巷３９號五樓之９,5.0,17.0,有,9.32,1094419,0.0,,25.119397,121.525546
房地(土地+建物),永康街１３巷１７之１號,1.0,53.0,無,24.22,1676431,0.0,,25.032812,121.531071
房地(土地+建物)+車位,康寧路三段１９０巷３５號十樓之８,10.0,17.0,有,33.8,934321,8.0,312500.0,25.068665,121.610794
房地(土地+建物)+車位,北安路８２９號十一樓之８,11.0,14.0,有,26.11,1077813,12.71,212431.0,25.084811,121.556951
房地(土地+建物)+車位,重陽路１２５巷３６弄３０號七樓之３,7.0,17.0,有,19.99,739512,0.0,,25.057323,121.59661
房地(土地+建物),中山北路七段２１６巷５之１號,1.0,39.0,有,38.78,502870,0.0,,25.125861,121.533002
房地(土地+建物),承德路四段４０巷２號四樓之１０,3.0,54.0,無,10.88,578996,0.0,,25.080816,121.522122
房地(土地+建物)+車位,仁愛路三段２０巷６號七樓,7.0,19.0,有,65.04,1295086,4.81,1039501.0,25.037255,121.534133
房地(土地+建物),指南路二段４５巷１４弄５號五樓,5.0,16.0,有,11.15,883158,0.0,,24.989044,121.574799
房地(土地+建物),羅斯福路三段８４巷１２弄１５號三樓,3.0,52.0,無,22.59,822464,0.0,,25.021641,121.525485
房地(土地+建物)+車位,興隆路四段１０５巷５號,1.0,29.0,有,25.71,441861,0.0,,24.987949,121.561129
房地(土地+建物)+車位,基湖路１５１巷３８號,1.0,15.0,有,127.52,712257,39.18,255232.0,25.077352,121.564685
房地(土地+建物),新明路３８０巷３弄４號四樓,4.0,43.0,無,38.21,439725,0.0,,25.055256,121.580634
房地(土地+建物)+車位,樂群二路２１２號二樓,2.0,24.0,有,47.02,669963,0.0,,25.079501,121.559182
房地(土地+建物),北安路８２９號十一樓之７,11.0,14.0,有,14.17,1115342,0.0,,25.084811,121.556951
房地(土地+建物),松江路１００巷２９號四樓,4.0,51.0,無,41.03,867636,0.0,,25.051111,121.530363
房地(土地+建物)+車位,研究院路二段６１巷１７號十六樓之３,16.0,11.0,有,63.37,799013,15.71,190961.0,25.044702,121.617124
房地(土地+建物),吉利街２８０巷２７弄４號四樓,4.0,55.0,無,26.54,648120,0.0,,25.117662,121.510169
房地(土地+建物),珠海路１１４號三樓,3.0,38.0,有,45.29,419516,0.0,,25.141843,121.506088
房地(土地+建物),德行西路１３５號二樓之１,2.0,48.0,無,23.12,640137,0.0,,25.103653,121.520055
房地(土地+建物),基河路１２８號九樓之８,9.0,28.0,有,8.51,852008,0.0,,25.088648,121.523185
房地(土地+建物),中社路二段３號,1.0,49.0,無,20.81,730349,0.0,,25.108768,121.561375
房地(土地+建物)+車位,石牌路二段３１５巷３９號,1.0,11.0,有,71.19,751610,15.47,161603.0,25.124216,121.522062
房地(土地+建物)+車位,萬盛街８９之６號,1.0,8.0,有,25.85,1010087,7.7,285714.0,25.005599,121.542452
房地(土地+建物)+車位,汀州路一段２３９號八樓之１,8.0,8.0,有,21.31,828678,3.37,534125.0,25.026631,121.512621
房地(土地+建物),木新路三段７４巷１７號二樓,2.0,44.0,無,31.39,535247,0.0,,24.983598,121.563027
建物,忠順街二段９０巷２１號五樓,5.0,38.0,無,36.72,138876,0.0,,24.984136,121.564872
房地(土地+建物),環河南路二段２８０巷２２號二樓,2.0,48.0,無,26.89,483411,0.0,,25.033202,121.489918
房地(土地+建物),青年路１５２巷１３號三樓之１,3.0,50.0,無,15.02,599358,0.0,,25.020759,121.501984
房地(土地+建物)+車位,康寧路三段５６巷１號三樓之３,3.0,18.0,有,60.5,1011206,9.91,252270.0,25.070964,121.610081
房地(土地+建物),中坡南路１６８巷８號,1.0,45.0,無,27.02,1165966,0.0,,25.039144,121.583787
房地(土地+建物),福德街３３９巷７弄２號三樓,3.0,48.0,無,19.26,752850,0.0,,25.038044,121.589678
房地(土地+建物)+車位,中山北路五段７５７號十二樓,12.0,1.0,有,78.27,988096,11.8,279661.0,25.099306,121.526646
房地(土地+建物),社子街２５巷１弄７號,1.0,53.0,無,18.8,542630,0.0,,25.087947,121.508226
房地(土地+建物),承德路四段５８巷４６弄８號三樓,3.0,54.0,無,29.78,654712,0.0,,25.082573,121.521362
房地(土地+建物)+車位,中庸二路８之２２號,1.0,17.0,有,193.92,469272,0.0,,25.134475,121.54738
房地(土地+建物),環河北路三段１６５號四樓,4.0,43.0,無,28.3,530057,0.0,,25.086842,121.50509
房地(土地+建物),福興路６３巷４弄１７號四樓,4.0,46.0,無,26.86,470979,0.0,,25.004297,121.5491
房地(土地+建物),福興路７８巷２０弄２４號二樓,2.0,46.0,無,26.56,508236,0.0,,25.004105,121.55138
房地(土地+建物),昌吉街８１巷２７弄９號二樓,2.0,,無,16.4,701154,0.0,,25.066937,121.514497
房地(土地+建物),建國北路二段８９號五樓之５,5.0,28.0,有,10.05,921481,0.0,,25.058597,121.537361
房地(土地+建物)+車位,忠孝東路四段５５９巷１６弄２８號四樓,4.0,37.0,有,55.65,980539,13.85,216606.0,25.042086,121.564276
房地(土地+建物),林口街１３４號二樓,2.0,46.0,無,28.1,754033,0.0,,25.040135,121.58098
房地(土地+建物)+車位,街８號三樓之６,3.0,16.0,有,34.75,981918,10.0,300000.0,25.05467,121.606829
房地(土地+建物),三民路６８巷６號三樓之２,3.0,33.0,有,38.84,849685,0.0,,25.05509,121.564772
房地(土地+建物)+車位,致遠一路一段１０４巷２號八樓,8.0,17.0,有,35.88,780325,0.0,,25.10972,121.51539
房地(土地+建物),知行路２３５巷３號三樓,3.0,45.0,無,22.22,436631,0.0,,25.120325,121.466761
房地(土地+建物)+車位,奇岩路１４之１號三樓,3.0,12.0,有,42.53,387624,11.57,155575.0,25.134673,121.507029
房地(土地+建物),致遠一路一段１０７巷６號,1.0,54.0,無,32.67,730947,0.0,,25.109644,121.51463
房地(土地+建物),忠誠路二段２１巷４５弄９號四樓,4.0,41.0,無,26.93,530353,0.0,,25.11034,121.532814
房地(土地+建物),實踐街２７號三樓,3.0,53.0,無,20.91,621569,0.0,,25.115125,121.508385
房地(土地+建物)+車位,崗山路８巷７號四樓,4.0,17.0,有,61.92,571303,11.2,223214.0,25.140824,121.48695
房地(土地+建物)+車位,萬壽路７５巷１５號二樓,2.0,26.0,有,35.18,341096,0.0,,24.986104,121.588199
房地(土地+建物),興隆路四段１４５巷６７號三樓,3.0,36.0,無,51.47,369361,0.0,,24.985415,121.563808
房地(土地+建物)+車位,辛亥路一段３號十一樓,11.0,36.0,有,64.23,759773,0.0,,25.018808,121.527605
房地(土地+建物),莒光路３００巷６弄１之２號二樓,2.0,36.0,無,25.04,611000,0.0,,25.031437,121.498375
房地(土地+建物),青年路２８號五樓,5.0,38.0,有,33.99,617795,0.0,,25.025813,121.505163
房地(土地+建物),大湖山莊街２１９巷３１弄１２號三樓,3.0,36.0,無,35.26,570111,0.0,,25.089145,121.600237
房地(土地+建物)+車位,安康路４３４巷２０弄４０號六樓,6.0,29.0,有,34.33,765735,12.55,0.0,25.066757,121.615663
房地(土地+建物)+車位,金湖路６５巷１１號八樓之１,8.0,19.0,有,40.37,1201486,12.48,0.0,25.081806,121.596474
房地(土地+建物),健康路３２５巷１８弄３５號五樓,5.0,38.0,無,30.94,779506,0.0,,25.056203,121.568675
房地(土地+建物),健康路１５巷４８號,1.0,24.0,有,36.43,864743,0.0,,25.055488,121.553214
房地(土地+建物)+車位,松德路９３號五樓,5.0,30.0,有,60.12,1039771,9.55,314136.0,25.038067,121.576034
房地(土地+建物),莊敬路２８９巷８弄１４號四樓,4.0,33.0,無,15.34,871112,0.0,,25.028979,121.564206
房地(土地+建物),敦化南路二段４６號九樓,9.0,50.0,有,21.16,1152018,0.0,,25.031308,121.548271
房地(土地+建物),武成街６３巷１４號三樓,3.0,48.0,無,18.63,493802,0.0,,25.018583,121.494314
房地(土地+建物),中央北路三段２３６巷３號三樓,3.0,43.0,無,24.43,352028,0.0,,25.136346,121.479996
房地(土地+建物)+車位,辛亥路五段６０號三樓,3.0,7.0,有,27.38,751804,4.1,365854.0,24.999503,121.55374
房地(土地+建物)+車位,福興路１０６巷１３號十二樓,12.0,14.0,有,41.91,682336,14.24,140449.0,25.006699,121.549509
房地(土地+建物),青年路１６８巷４９弄５號四樓之１,4.0,50.0,無,17.55,452965,0.0,,25.019528,121.501978
房地(土地+建物)+車位,通北街１３２巷２號四樓,4.0,26.0,有,42.43,572645,0.0,,25.084356,121.537713
房地(土地+建物),新生北路三段８７巷２２號四樓,4.0,53.0,無,29.51,616638,0.0,,25.067313,121.52861
房地(土地+建物),南京東路四段５２巷２５號七樓,7.0,1.0,有,20.81,1321547,0.0,,25.050598,121.55383
房地(土地+建物),忠孝東路五段２３６巷１０弄１１號三樓,3.0,53.0,無,31.32,1047328,0.0,,25.039991,121.571075
房地(土地+建物),中坡北路９２號六樓之４,6.0,28.0,有,15.74,937340,0.0,,25.047944,121.580538
房地(土地+建物)+車位,吳興街２８４巷２之１號十樓,10.0,23.0,有,38.17,903937,0.0,,25.026324,121.564169
房地(土地+建物),中山北路七段２１９巷３弄１６１號二樓,2.0,40.0,有,39.49,514037,0.0,,25.128799,121.530445
房地(土地+建物),中山北路七段２１９巷３弄１９７號二樓,2.0,40.0,有,27.84,577606,0.0,,25.130095,121.530774
