鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,屋齡,年度
中正區,房地(土地+建物),重慶南路二段５９號十一樓,8.63,住,,,1131021,土地3建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,,60.65,0,0,0,無,有,13100000,215993.0,,0.0,0,,RPQNMLMLJIJGFAA07EA,49.01,0.0,0.0,有,649.0,,113
內湖區,房地(土地+建物),新明路４６０巷１９弄１２號三樓,25.25,住,,,1131022,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,87.54,3,2,1,有,無,11150000,127370.0,,0.0,0,,RPQOMLSLJIJGFCA87DA,87.54,0.0,0.0,無,,,113
南港區,房地(土地+建物),成福路１７１巷２９號,29.0,住,,,1130927,土地1建物1車位0,全,二層,透天厝,住家用,,40.11,3,2,2,有,無,8700000,216904.0,,0.0,0,,RPTNMLOJIIJGFDA57EA,40.11,0.0,0.0,無,908.0,,113
文山區,房地(土地+建物),木柵路一段２６０巷２１號,34.0,住,,,1130910,土地1建物1車位0,全,二層,透天厝,住家用,,56.98,3,2,2,有,無,14800000,259740.0,,0.0,0,,RPQNMLMLQHJGFAA67EA,56.98,0.0,0.0,無,,,113
中正區,房地(土地+建物),水源路３１巷１３號五樓,13.05,住,,,1130926,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,,36.54,1,1,1,有,有,7000000,191571.0,,0.0,0,急買急賣；,RPPNMLPKIIJGFAA07EA,29.61,0.0,6.93,無,1024.0,,113
文山區,房地(土地+建物),光輝路１８巷５號,114.0,住,,,1130910,土地1建物1車位0,全,二層,透天厝,住家用,,100.56,3,2,2,有,無,34000000,338107.0,,0.0,0,,RPQNMLSKIIJGFAA37DA,100.56,0.0,0.0,無,,,113
中正區,房地(土地+建物),泉州街３９號三樓,37.7,住,,,1130920,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,86.88,2,2,1,有,無,22500000,258978.0,,0.0,0,陽台內縮、變更廚房、房間格局,RPXNMLPJJIJGFAA77DA,86.88,0.0,0.0,無,,,113
文山區,房地(土地+建物),辛亥路四段１０１巷２３弄１３號,57.0,住,,,1130808,土地2建物1車位0,全,二層,透天厝,住家用,,66.22,4,2,3,有,無,18400000,277862.0,,0.0,0,陽台外推；頂樓加蓋；,RPXNMLMJRHJGFAA18DA,66.22,0.0,0.0,無,1271.0,,113
南港區,房地(土地+建物),東新街８９巷１弄１８號三樓,18.67,住,,,1130801,土地1建物1車位0,三層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,53.72,2,1,1,有,無,13500000,251303.0,,0.0,0,其他增建；,RPPNMLOJRHJGFDA87DA,53.72,0.0,0.0,無,,,113
南港區,房地(土地+建物),玉成街１８１巷１４弄３號二樓,38.67,住,,,1130810,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,80.38,2,2,1,有,無,22800000,283653.0,,0.0,0,其他增建；,RPTNMLLKRHJGFDA18EA,74.76,0.0,5.62,無,,,113
大同區,建物,迪化街一段３２巷２０號,0.0,,,,1130826,土地0建物2車位0,全,二層,透天厝,住家用,,280.08,0,0,2,有,無,20000000,71408.0,,0.0,0,建物坐落地號：迪化段三小段329地號；其他增建；,RPXNMLMJRHJGFBA28DA,280.08,0.0,0.0,無,,,113
文山區,房地(土地+建物),恆光街１７巷３０號三樓,29.88,住,,,1130807,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,78.45,3,2,2,有,無,8400000,107075.0,,0.0,0,,RPSNMLTKRHJGFAA58EA,67.07,0.0,11.38,無,,,113
中正區,房地(土地+建物),杭州南路二段５０之２號,157.0,住,,,1130809,土地2建物5車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,,222.28,0,0,0,無,無,154390000,694574.0,,0.0,0,頂樓加蓋；未登記建物；具重建或重劃、都更等效益；,RPXNMLSKRHJGFAA88DA,174.8,33.24,14.24,無,,,113
大安區,房地(土地+建物),建國南路一段２１２巷４２號,37.75,住,,,1130816,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,80.77,2,2,2,有,無,36000000,445710.0,,0.0,0,其他增建；,RPQNMLTKRHJGFFA78DA,80.77,0.0,0.0,無,,,113
信義區,房地(土地+建物),景雲街３９號,280.0,住,,,1130822,土地1建物1車位0,全,二層,透天厝,住家用,,221.93,5,2,2,有,無,52000000,234308.0,,0.0,0,,RPPNMLQJRHJGFDA08DA,171.23,30.78,19.92,無,1708.0,,113
中正區,房地(土地+建物),汀州路二段２８９號,19.08,住,,,1130706,土地2建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,,69.28,3,2,2,有,有,20500000,295901.0,,0.0,0,其他增建；,RPVNMLLKRHJGFAA97DA,69.28,0.0,0.0,有,,,113
文山區,房地(土地+建物),萬芳路２６巷４號,67.0,住,,,1130729,土地2建物1車位0,全,一層,透天厝,住家用,,34.62,2,1,1,有,無,4800000,138648.0,,0.0,0,其他增建；未登記建物；瑕疵物件；,RPQNMLKKRHJGFAA47EA,34.62,0.0,0.0,無,,,113
大安區,房地(土地+建物),四維路１６６號,38.5,住,,,1130701,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,101.12,0,1,1,有,無,53580000,529866.0,,0.0,0,其他增建；,RPSNMLPKQHJGFFA48DA,101.12,0.0,0.0,無,,,113
大安區,房地(土地+建物),濟南路三段３９之１號三樓,29.4,住,,,1130727,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,,141.45,4,2,2,有,無,39880000,281937.0,,0.0,0,其他增建；,RPPOMLPJRHJGFFA28DA,123.85,0.0,17.6,有,,,113
萬華區,房地(土地+建物),武成街９８巷１３號,31.0,住,,,1130721,土地1建物1車位0,全,三層,透天厝,住家用,,85.47,4,4,4,有,無,11500000,134550.0,,0.0,0,頂樓加蓋；,RPQNMLMKIIJGFBA86DA,85.47,0.0,0.0,無,,,113
大安區,房地(土地+建物),溫州街６４號,30.83,住,,,1140111,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,,109.26,3,2,2,有,有,61000000,558301.0,,0.0,0,其他增建：壹樓空地增建、平台增建。其他增建；,RPPOMLNLJHKGFFA57DA,100.42,8.84,0.0,有,,,114
中山區,房地(土地+建物),中山北路二段５０巷３１號,91.0,住,,,1131219,土地1建物1車位0,全,三層,透天厝,住家用,,220.41,4,3,3,有,無,106660000,483916.0,,0.0,0,,RPRNMLKKJHKGFCA07EA,220.41,0.0,0.0,無,,,114
大同區,房地(土地+建物),昌吉街８１巷２７弄９號二樓,34.0,住,,,1131209,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,,54.22,2,1,1,有,無,11500000,212099.0,,0.0,0,其他增建；,RPUNMLNKJHKGFBA47DA,54.22,0.0,0.0,無,,,114
內湖區,房地(土地+建物),麗山街２５號,244.0,住,,,1131212,土地2建物1車位0,全,二層,透天厝,住家用,,165.92,3,2,2,有,無,138888999,837084.0,,0.0,0,,RPRNMLTKKHKGFCA97DA,165.92,0.0,0.0,無,,,114
大安區,房地(土地+建物),師大路８０巷３１號二樓,55.6,住,,,1131227,土地3建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,170.4,3,2,2,有,無,43500000,255282.0,,0.0,0,陽台外推；其他增建；,RPROMLKMKIJGFFA67DA,170.4,0.0,0.0,無,,,114
大安區,房地(土地+建物),樂利路９０號四樓,37.75,住,,,1131111,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,98.54,3,2,1,有,無,23900000,242541.0,,0.0,0,陽台外推；,RPPNMLRKKIJGFFA87DA,98.54,0.0,0.0,無,,,114
文山區,房地(土地+建物),保儀路１０９巷１弄６號二樓,32.0,住,,,1131130,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,107.84,3,2,1,有,無,15800000,146513.0,,0.0,0,其他增建；,RPVNMLTJKIJGFAA08DA,107.84,0.0,0.0,無,,,114
南港區,房地(土地+建物),舊莊街一段９０巷４號二樓,33.0,住,,,1131107,土地1建物1車位0,二層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,54.45,2,3,2,有,無,7950000,146006.0,,0.0,0,房地分價:房屋:10萬元，土地:785萬元頂樓加蓋；,RPOOMLTJJHKGFDA67DA,54.45,0.0,0.0,無,,,114
文山區,房地(土地+建物),興隆路三段１１６巷１弄８號,30.5,住,,,1131120,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,68.0,3,2,1,有,無,15400000,226471.0,,0.0,0,其他增建；,RPSNMLNJJHKGFAA07DA,68.0,0.0,0.0,無,,,114
文山區,房地(土地+建物),興隆路三段２４７號四樓,25.24,住,,,1131129,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,,87.89,6,6,6,有,無,15500000,176357.0,,0.0,0,陽台外推；,RPRNMLTKKHKGFAA77DA,73.17,0.0,14.72,無,,,114
士林區,房地(土地+建物),承德路四段１２巷２３號二樓,37.0,住,,,1131122,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,97.28,3,1,1,有,無,16000000,164474.0,,0.0,0,,RPSNMLKLJHKGFEA37DA,97.28,0.0,0.0,無,,,114
大安區,房地(土地+建物),仁愛路三段５巷３弄３之２號,43.75,住,,,1131129,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,104.66,2,2,1,有,無,28750000,274699.0,,0.0,0,其他增建；,RPQNMLLLJHKGFFA37DA,104.66,0.0,0.0,無,,,114
信義區,房地(土地+建物),永吉路２２５巷１弄１３號,66.0,住,,,1131017,土地2建物1車位0,全,二層,透天厝,住家用,,50.86,4,2,2,有,無,31000000,609516.0,,0.0,0,頂樓加蓋；,RPUNMLPJKIJGFDA87DA,50.86,0.0,0.0,無,,,114
南港區,房地(土地+建物),忠孝東路六段１８８巷１３弄２號三樓,39.33,住,,,1131020,土地1建物1車位0,三層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,96.05,2,2,1,有,無,22370000,232900.0,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPXNMLTLJIJGFDA68DA,96.05,0.0,0.0,無,,,114
萬華區,房地(土地+建物),雙園街１０６巷１９號,56.0,住,,,1131010,土地2建物1車位0,全,二層,透天厝,住家用,,72.42,2,2,2,有,無,19100000,263739.0,,0.0,0,頂樓加蓋；其他增建；,RPTNMLOKJIJGFBA47DA,72.42,0.0,0.0,無,,,114
大安區,房地(土地+建物),建國南路二段１５１巷２８號二樓,47.25,住,,,1131025,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,146.11,7,0,3,有,無,38000000,260078.0,,0.0,0,增建項目：陽台加寬其他增建；,RPWNMLLKJIJGFFA87DA,146.11,0.0,0.0,無,,,114
文山區,房地(土地+建物),木新路三段１７２巷２弄７號四樓,33.56,住,,,1131021,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,92.53,2,2,1,有,無,14800000,159948.0,,0.0,0,陽台外推；頂樓加蓋；,RPPNMLLLJIJGFAA76DA,80.35,0.0,12.18,無,,,114
南港區,房地(土地+建物),研究院路二段５巷２９號,78.0,住,,,1131023,土地3建物1車位0,全,二層,透天厝,住家用,,71.76,4,2,2,有,無,29000000,404125.0,,0.0,0,其他增建；,RPRNMLOKJHKGFDA47DA,71.76,0.0,0.0,無,,,114
南港區,房地(土地+建物),福德街３１０巷９弄７號二樓,25.75,住,,,1130930,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,67.92,3,2,2,有,無,15200000,223793.0,,0.0,0,陽台外推；,RPPNMLPJKIJGFDA37DA,60.84,0.0,7.08,無,,,114
大安區,房地(土地+建物),永康街３７巷１５之３號,30.88,住,,,1130901,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,88.6,3,2,2,有,無,31300000,353273.0,,0.0,0,其他增建；,RPUNMLOLJHKGFFA08DA,88.6,0.0,0.0,無,,,114
大安區,房地(土地+建物),信義路四段７４巷４弄１６號四樓,34.09,住,,,1130916,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,69.95,5,2,2,有,無,22200000,317370.0,,0.0,0,陽台外推；頂樓加蓋；,RPVNMLKMKIJGFFA97DA,69.95,0.0,0.0,無,,,114
大同區,建物,長安西路１４５巷１４弄１８號,0.0,,,,1140530,土地0建物1車位0,全,一層,透天厝,住家用,,19.83,0,0,0,無,無,100000,5043.0,,0.0,0,房屋因火災?損處理與基地地主間產權糾葛協議買受地上房屋產權之買賣。；建物坐落地號：市府段二小段851地號；瑕疵物件；,RPPNMLPJOHKGFBA67EA,19.83,0.0,0.0,無,,,114
南港區,房地(土地+建物),東新街８９巷１弄１６號,21.0,住,,,1140401,土地1建物1車位0,一層，平台,三層,公寓(5樓含以下無電梯),住家用,,52.87,2,1,1,有,無,18150000,343295.0,,0.0,0,其他增建；具重建或重劃、都更等效益；,RPPNMLKKMHKGFDA17DA,52.87,0.0,0.0,無,189.0,,114
文山區,建物,景美街１７號,0.0,,,,1140410,土地0建物1車位0,全,二層,透天厝,住家用,,27.5,2,1,1,有,無,3000000,109091.0,,0.0,0,建物坐落地號：景美段五小段364地號；,RPQNMLNLMHKGFAA47EA,27.51,0.0,0.0,無,,,114
中正區,建物,牯嶺街９５巷１０７號,0.0,,,,1140424,土地0建物1車位0,全,一層,透天厝,住家用,,15.15,2,1,1,有,無,1500000,99010.0,,0.0,0,建物坐落地號：河堤段四小段254地號；其他增建；,RPVOMLPJNHKGFAA08DA,15.15,0.0,0.0,無,,,114
南港區,房地(土地+建物),合順街８巷５弄３號三樓,21.25,住,,,1140403,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,1,2,有,無,13200000,171429.0,,0.0,0,其他增建；,RPQNMLPJOHKGFDA97EA,77.0,0.0,0.0,無,591.0,,114
文山區,房地(土地+建物),木新路二段６９巷２號,27.5,住,,,1140318,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,,87.13,0,0,0,無,無,18800000,215770.0,,0.0,0,,RPRNMLLLLHKGFAA17DA,87.13,0.0,0.0,無,,,114
大安區,房地(土地+建物),新生南路一段１４１之３號,29.25,住,,,1140321,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,80.47,3,2,1,有,無,31000000,385237.0,,0.0,0,土地增值稅新台幣251801元整由權利人負擔。,RPUNMLQLLHKGFFA48DA,80.47,0.0,0.0,無,,,114
文山區,房地(土地+建物),景福街２１巷４弄４號二樓,36.38,住,,,1140330,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,,101.15,2,2,1,有,無,18500000,182897.0,,0.0,0,陽台外推；,RPTNMLQJNHKGFAA87DA,101.15,0.0,0.0,無,,,114
內湖區,房地(土地+建物),新明路４６０巷１９弄１２號三樓,25.25,住,,,1140316,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,87.54,3,2,1,有,無,13900000,158785.0,,0.0,0,,RPSNMLSLNHKGFCA38DA,87.54,0.0,0.0,無,1079.0,,114
中正區,建物,汀州路一段２０６巷４號四樓,0.0,,,,1140328,土地0建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,98.4,3,2,1,有,無,8800000,89431.0,,0.0,0,建物坐落地號：永昌段五小段41地號；,RPQNMLNJOHKGFAA47EA,98.4,0.0,0.0,無,,,114
南港區,房地(土地+建物),合順街８巷３弄１４號三樓,21.0,住,,,1140225,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,77.0,3,2,1,有,無,10800000,140260.0,,0.0,0,,RPTNMLLKLHKGFDA57DA,77.0,0.0,0.0,無,,,114
松山區,房地(土地+建物),南京東路五段１２３巷８弄１８號,51.0,住,,,1140208,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,122.02,3,1,2,有,無,38000000,311424.0,,0.0,0,,RPTOMLKLLHKGFDA67DA,122.02,0.0,0.0,無,,,114
內湖區,房地(土地+建物),康寧路一段１０６巷８號二樓,41.33,住,,,1140219,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,,44.35,2,1,1,有,無,20000000,450958.0,,0.0,0,頂樓加蓋；具重建或重劃、都更等效益；,RPPOMLOJLHKGFCA37DA,40.62,0.0,3.73,無,,,114
信義區,房地(土地+建物),紫雲街４６號,186.0,住,,,1140220,土地1建物1車位0,全,二層,透天厝,住家用,,212.01,4,2,3,有,無,40280000,189991.0,,0.0,0,陽台外推；其他增建；,RPSOMLNLMHKGFDA97DA,160.79,25.62,25.6,無,,,114
萬華區,房地(土地+建物),萬大路４２４巷９１號二樓,23.33,住,,,1140208,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,,61.43,2,1,1,有,無,8260000,134462.0,,0.0,0,其他增建；,RPSNMLTLMHKGFBA28DA,61.43,0.0,0.0,無,,,114
萬華區,房地(土地+建物),寶興街１８８巷４１號二樓,23.0,住,,,1140216,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,,35.48,2,1,1,有,無,7180000,202368.0,,0.0,0,頂樓加蓋；其他增建；,RPWNMLTLMHKGFBA68DA,35.48,0.0,0.0,無,1406.0,,114
大安區,房地(土地+建物),潮州街６０巷１０弄７號,35.0,住,,,1140122,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,94.91,3,2,2,有,無,36880000,388579.0,,0.0,0,其他增建；,RPVNMLSJKHKGFFA48DA,85.15,9.76,0.0,無,,,114
大安區,房地(土地+建物),金山南路二段１４１巷２１號,51.25,住,,,1140131,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,122.36,4,2,2,有,無,54500000,445407.0,,0.0,0,,RPTNMLRLLHKGFFA48DA,122.36,0.0,0.0,無,,,114
大安區,房地(土地+建物),敦化南路二段１１巷５４號三樓,27.5,住,,,1140116,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,,61.08,2,2,1,有,無,11500000,188278.0,,0.0,0,,RPTNMLOKMHKGFFA18DA,61.08,0.0,0.0,無,,,114
文山區,房地(土地+建物),興隆路一段１９７號,31.36,住,,,1131228,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,,69.12,3,2,1,有,無,13900000,201100.0,,0.0,0,平台外推,RPTOMLSKKHKGFAA97DA,69.12,0.0,0.0,無,,,114
文山區,房地(土地+建物),興隆路二段１５３巷２弄７號,51.75,住,,,1131226,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,117.05,3,2,2,有,無,29880000,255276.0,,0.0,0,其他增建；,RPVNMLPJKHKGFAA67DA,117.05,0.0,0.0,無,,,114
南港區,房地(土地+建物),舊莊街一段９０巷５號二樓,25.5,住,,,1131214,土地1建物1車位0,二層，陽臺,二層,公寓(5樓含以下無電梯),住家用,,40.44,0,0,1,有,無,6500000,160732.0,,0.0,0,內梯增建頂樓加蓋；其他增建；,RPTOMLRJMHKGFDA28DA,40.44,0.0,0.0,無,,,114
大安區,房地(土地+建物),延吉街１７４號二樓,20.5,住,,,1131227,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,60.69,3,2,1,有,無,21800000,359203.0,,0.0,0,陽台外推；,RPXNMLRJMHKGFFA78DA,60.69,0.0,0.0,無,1745.0,,114
大安區,房地(土地+建物),信義路三段１４７巷１１弄１７之２號,39.33,住,,,1130720,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,,91.48,3,2,1,有,無,35980000,393310.0,,0.0,0,頂樓加蓋；其他增建；,RPOOMLMJMHKGFFA47DA,78.63,0.0,12.85,無,,,114
文山區,房地(土地+建物),育英街５７巷１８號二樓,49.17,住,,,1140601,土地1建物1車位0,二層，騎樓,三層,公寓(5樓含以下無電梯),住家用,,85.69,2,1,1,有,無,16500000,192555.0,,0.0,0,,RPPNMLKLOHKGFAA17DA,85.69,0.0,0.0,無,,,114
文山區,房地(土地+建物),興隆路二段１５３巷２弄７號,51.75,住,,,1140605,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,,117.05,3,2,2,有,無,30250000,258437.0,,0.0,0,,RPTNMLTKOHKGFAA38DA,117.05,0.0,0.0,無,1021.0,,114
南港區,房地(土地+建物),舊莊街一段８６號二樓,26.67,住,,,1140517,土地1建物1車位0,二層，陽臺,三層,公寓(5樓含以下無電梯),住家用,,68.08,3,1,1,有,無,9880000,145123.0,,0.0,0,其他增建；,RPOOMLSLNHKGFDA18DA,68.08,0.0,0.0,無,,,114
文山區,房地(土地+建物),光輝路５３號三樓,57.81,住,,,1140520,土地1建物1車位0,三層，陽臺,五層,公寓(5樓含以下無電梯),住家用,,99.1,3,2,1,有,無,15000000,151362.0,,0.0,0,陽台外推；其他增建；,RPSNMLQKOHKGFAA97DA,99.1,0.0,0.0,無,1494.0,,114
松山區,房地(土地+建物),南京東路五段２９１巷３８弄７號,67.0,住,,,1140511,土地2建物1車位0,全,二層,透天厝,住家用,,67.5,3,1,3,有,無,31000000,459259.0,,0.0,0,其他增建；,RPXNMLRKPHKGFDA09EA,67.5,0.0,0.0,無,1518.0,,114
大同區,房地(土地+建物),迪化街二段１２９號,54.0,住,,,1140427,土地2建物1車位0,全,一層,透天厝,住家用,,29.75,0,1,1,有,無,14150000,475630.0,,0.0,0,頂樓加蓋；其他增建；,RPSNMLSJPHKGFBA28DA,29.75,0.0,0.0,無,,,114
萬華區,房地(土地+建物),雙園街１０７巷１３號四樓,24.25,住,,,1140304,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,,68.02,3,2,1,有,無,8600000,126433.0,,0.0,0,,RPQNMLTKOHKGFBA28EA,68.02,0.0,0.0,無,,,114
大安區,房地(土地+建物),雲和街２號二樓,36.53,住,,,1140220,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,,113.48,5,0,4,有,無,29000000,255552.0,,0.0,0,,RPRNMLMLNHKGFFA97DA,113.48,0.0,0.0,無,,,114
中正區,房地(土地+建物),汀州路二段２４５巷７號,92.0,住,,,1140215,土地2建物1車位0,全,三層,透天厝,住家用,,139.7,5,2,2,有,無,35000000,250537.0,,0.0,0,增建頂樓平台、前陽台、後陽台、平台其他增建；,RPXNMLMJPHKGFAA08DA,139.7,0.0,0.0,無,,,114
