交易標的,地址,幾樓,屋齡,是否有電梯,坪數,每坪價格,車位坪數,車位每坪價格,緯度,經度,最近捷運站出口,距離(公尺)
房地(土地+建物)+車位,興隆路四段１４５巷８３弄２號六樓,6.0,25.0,1,33.71,519172,0.0,,24.985633,121.56413,萬芳社區站出口,1503
房地(土地+建物)+車位,松江路４２８號三樓之６,3.0,17.0,1,40.67,1131524,11.95,0.0,25.065279,121.532976,行天宮站出口4,546
房地(土地+建物),康寧路三段９９巷１０弄５號四樓,4.0,38.0,0,29.14,525110,0.0,,25.072264,121.610581,葫洲站出口1,255
房地(土地+建物),內湖路三段１４１巷１弄４號二樓,2.0,46.0,0,29.48,469736,0.0,,25.086698,121.589328,內湖站出口1,596
房地(土地+建物)+車位,陽光街１０１號三樓,3.0,5.0,1,30.35,916172,0.76,1973684.0,25.075264,121.58597,文德站出口2,370
房地(土地+建物)+車位,大湖街１６０巷１８弄３之２號二樓,2.0,29.0,0,21.95,469326,0.0,,25.082609,121.60089,大湖公園站出口2,178
房地(土地+建物),光復北路２３０巷５號十五樓,15.0,22.0,1,39.97,825634,0.0,,25.056001,121.555129,台北小巨蛋站出口4,545
房地(土地+建物),莊敬路４２３巷２弄２７號四樓,4.0,51.0,0,24.95,641278,0.0,,25.027419,121.567659,象山站出口2,596
房地(土地+建物),成福路１８０巷１４號,1.0,39.0,0,31.63,527940,0.0,,25.041087,121.587417,後山埤站出口3,622
房地(土地+建物),社中街２１０巷９弄１６號二樓,2.0,48.0,0,22.56,487580,0.0,,25.09169,121.508273,士林站出口1,1802
房地(土地+建物)+車位,明德路３０號十五樓,15.0,8.0,1,77.75,757344,0.0,,25.107158,121.518232,明德站出口1,255
房地(土地+建物)+車位,金山南路二段１３２巷２０號五樓之６,5.0,26.0,1,15.14,872031,0.0,,25.029774,121.525307,古亭站出口5,378
房地(土地+建物)+車位,萬壽路５２號二樓,1.0,5.0,1,57.86,631254,8.43,213523.0,24.987422,121.587645,動物園站出口1,1437
房地(土地+建物),錦州街１９３號二樓,2.0,53.0,0,33.86,664466,0.0,,25.060414,121.531396,行天宮站出口4,161
房地(土地+建物),瑞光路１１２巷５６弄３５號四樓,4.0,26.0,0,26.28,703165,0.0,,25.070599,121.579665,文德站出口2,995
房地(土地+建物)+車位,忠孝東路五段７９０巷７０弄１７之５號五樓,5.0,32.0,1,51.67,619352,0.0,,25.039766,121.583332,後山埤站出口2,462
房地(土地+建物),吳興街５８３巷４弄１０號,,33.0,0,7.76,579963,0.0,,25.022048,121.569475,象山站出口2,1149
房地(土地+建物)+車位,溫泉路銀光巷４弄１７號,1.0,10.0,1,78.87,900812,10.15,285714.0,25.135842,121.512381,新北投站出口1,900
房地(土地+建物),興隆路三段２０７巷１５弄６號五樓,5.0,42.0,0,34.67,279785,0.0,,24.995027,121.562379,萬芳醫院站出口,673
房地(土地+建物)+車位,木柵路四段１５９巷１６弄８１號,,32.0,0,102.17,489399,0.0,,25.003991,121.576497,木柵站出口,717
房地(土地+建物),景興路１５３巷１９號十樓之４,10.0,30.0,1,11.25,751316,0.0,,24.994015,121.546038,景美站出口2,468
房地(土地+建物),萬大路１２０號一樓,1.0,49.0,0,23.38,1026643,0.0,,25.02972,121.500378,龍山寺站出口2,602
房地(土地+建物),成功路四段６１巷８弄８號五樓,5.0,42.0,0,36.31,633451,0.0,,25.081993,121.592912,內湖站出口1,238
房地(土地+建物),文德路５０號十樓,10.0,40.0,1,34.96,680839,0.0,,25.078308,121.580939,文德站出口2,369
房地(土地+建物)+車位,文湖街２１巷９２弄９號三樓,3.0,21.0,0,40.05,536776,0.0,,25.08966,121.560443,劍南路站出口1,692
房地(土地+建物),康樂街１２５巷１０之１號五樓,5.0,42.0,0,27.96,517882,0.0,,25.07128,121.619265,東湖站出口3,872
房地(土地+建物),東新街８０巷１０弄１６號四樓,4.0,39.0,1,36.94,571177,0.0,,25.045327,121.586754,後山埤站出口3,350
房地(土地+建物),重陽路１４４號四樓,4.0,40.0,0,32.45,684212,0.0,,25.056985,121.600389,南港站出口1,824
房地(土地+建物),復興北路３１３巷２２號二樓,2.0,44.0,1,42.14,949190,0.0,,25.058856,121.545741,中山國中站出口,282
房地(土地+建物),信義路五段９１巷１２弄１號七樓之１,7.0,15.0,1,20.1,1600667,0.0,,25.033727,121.571401,象山站出口3,115
房地(土地+建物),林口街１３１號三樓,3.0,47.0,0,33.71,708977,0.0,,25.040279,121.580962,後山埤站出口2,391
房地(土地+建物),雨聲街１５巷１０號三樓,3.0,41.0,0,36.4,576879,0.0,,25.101129,121.528761,芝山站出口1,625
房地(土地+建物)+車位,明德路１５０巷１３號十二樓,12.0,15.0,1,54.4,800668,0.0,,25.110413,121.521373,明德站出口1,256
房地(土地+建物)+車位,明德路１５０巷１３號十二樓之１,12.0,15.0,1,44.68,645087,0.0,,25.110413,121.521373,明德站出口1,256
房地(土地+建物),安和路一段２１巷１５號三樓,3.0,44.0,1,53.71,930894,0.0,,25.039519,121.551018,忠孝敦化站出口4,209
房地(土地+建物),信義路三段１３４巷１６號,1.0,51.0,1,28.45,909663,0.0,,25.031877,121.53933,大安站出口2,301
房地(土地+建物),木柵路四段１３９號十四樓之５,14.0,13.0,1,25.01,794765,0.0,,24.99857,121.573753,木柵站出口,56
房地(土地+建物)+車位,康寧路三段５４之５號四樓之１,4.0,27.0,1,35.33,855105,13.69,182615.0,25.071633,121.609291,葫洲站出口1,157
房地(土地+建物)+車位,敬業三路１６２巷３６號八樓,8.0,24.0,1,47.09,679592,0.0,,25.077908,121.557012,劍南路站出口3,720
房地(土地+建物),汀州路一段１９８巷８號,1.0,46.0,0,29.92,571577,0.0,,25.027984,121.508899,小南門站出口3,841
房地(土地+建物)+車位,木新路三段８３號五樓,5.0,10.0,1,43.61,747609,14.19,197322.0,24.981995,121.563679,萬芳社區站出口,1905
房地(土地+建物),青年路１６８巷２弄４８號五樓,5.0,49.0,0,11.59,474598,0.0,,25.020219,121.501632,頂溪站出口2,1543
房地(土地+建物),承德路二段１１２號三樓之１,3.0,1.0,1,8.45,979186,0.0,,25.058699,121.517983,雙連站出口2,282
房地(土地+建物),承德路二段１１２號三樓,3.0,1.0,1,23.56,979682,0.0,,25.058699,121.517983,雙連站出口2,282
房地(土地+建物)+車位,民權東路六段２９６巷８８號十四樓,14.0,31.0,1,73.59,765095,21.96,227687.0,25.068843,121.610397,東湖站出口1,191
房地(土地+建物),松江路２９７巷１９號四樓,4.0,55.0,0,33.51,671484,0.0,,25.061101,121.534714,行天宮站出口3,191
房地(土地+建物)+車位,內湖路三段６０巷３１號十六樓,16.0,7.0,1,56.45,869836,7.93,315259.0,25.088484,121.593077,內湖站出口1,540
房地(土地+建物),富陽街８７巷２０號四樓,4.0,55.0,0,35.4,683528,0.0,,25.021671,121.557558,麟光站出口,362
房地(土地+建物)+車位,舊莊街一段３巷１２弄４２號四樓,4.0,1.0,1,38.46,847046,12.49,0.0,25.041264,121.618737,南港展覽館站出口7,1421
房地(土地+建物),和平東路三段３９１巷８弄５９號三樓,3.0,46.0,0,32.95,607012,0.0,,25.021168,121.558398,麟光站出口,291
房地(土地+建物),中央北路四段３５４巷２９號五樓,5.0,40.0,0,39.7,318639,0.0,,25.129982,121.470914,忠義站出口1,257
房地(土地+建物),麗水街１３巷１６號三樓,3.0,16.0,1,29.86,1292842,0.0,,25.030098,121.529316,東門站出口5,386
房地(土地+建物),北安路８２９號三樓之９,3.0,13.0,1,13.25,1010082,0.0,,25.084811,121.556951,劍南路站出口3,104
房地(土地+建物),景華街８２巷２弄８號二樓,2.0,49.0,0,31.64,527738,0.0,,24.99487,121.544995,景美站出口2,404
房地(土地+建物),康樂街６１巷８１弄１９號四樓,4.0,39.0,0,24.04,457578,0.0,,25.071434,121.620686,東湖站出口3,1004
房地(土地+建物)+車位,北安路５５４巷１９號七樓,7.0,30.0,1,44.01,863487,0.0,,25.080172,121.549015,大直站出口1,211
房地(土地+建物),福德街２１７號三樓,3.0,48.0,0,21.95,700607,0.0,,25.038409,121.58474,後山埤站出口2,657
房地(土地+建物),虎林街７０巷３１號四樓,4.0,42.0,1,21.66,692554,0.0,,25.044217,121.575971,永春站出口5,368
房地(土地+建物),忠孝東路五段７９０巷６８弄５號四樓,4.0,49.0,0,30.13,690435,0.0,,25.040567,121.58324,後山埤站出口2,376
房地(土地+建物),福德街２６８巷５弄１７號四樓,4.0,35.0,0,37.39,561572,0.0,,25.039017,121.585276,後山埤站出口2,625
房地(土地+建物),信義路六段７６巷８弄１２之１號三樓,3.0,48.0,0,25.92,540225,0.0,,25.034255,121.576988,象山站出口3,657
房地(土地+建物)+車位,中坡南路２２巷７號二樓之３,2.0,10.0,1,35.5,904494,5.87,374787.0,25.043071,121.582467,後山埤站出口2,94
房地(土地+建物)+車位,義理街２７號三樓,3.0,1.0,1,41.03,1001755,11.08,0.0,25.116855,121.515279,石牌站出口1,210
房地(土地+建物),基河路２３８號七樓之１０,7.0,27.0,1,10.74,800388,0.0,,25.091032,121.521547,士林站出口2,533
房地(土地+建物)+車位,義理街２５號二樓,2.0,1.0,1,93.11,882144,24.21,198265.0,25.11684,121.515367,石牌站出口1,209
房地(土地+建物)+車位,義理街２３號四樓,4.0,1.0,1,88.42,931384,24.21,214787.0,25.116729,121.515315,石牌站出口1,196
房地(土地+建物),溫州街１６巷６之１號五樓,5.0,46.0,0,36.8,815238,0.0,,25.025008,121.533415,台電大樓站出口2,690
房地(土地+建物),敦化南路一段１７７巷３０號七樓之３,7.0,16.0,1,11.59,1122070,0.0,,25.042961,121.550582,忠孝敦化站出口1,147
房地(土地+建物)+車位,和平東路二段１０７巷１８號四樓之３,4.0,14.0,1,14.6,1150793,0.0,,25.026371,121.540376,科技大樓站出口,329
房地(土地+建物),萬芳路６０之１０號四樓,4.0,16.0,1,21.84,755478,0.0,,24.998113,121.570639,萬芳社區站出口,231
房地(土地+建物)+車位,康寧路三段５６巷１１號,1.0,44.0,0,39.43,888306,10.05,248756.0,25.070739,121.609941,葫洲站出口1,273
房地(土地+建物),內湖路一段９１巷３９弄１１號,1.0,38.0,0,25.34,576087,0.0,,25.08838,121.562297,劍南路站出口1,770
房地(土地+建物),文化三路８０號三樓,3.0,38.0,1,38.18,458301,0.0,,25.138777,121.498882,新北投站出口2,420
房地(土地+建物),光輝路２１巷１２號四樓,4.0,42.0,0,31.71,466715,0.0,,24.985875,121.555485,大坪林站出口5,1282
房地(土地+建物),政大二街２６０巷４５號二樓,2.0,13.0,1,16.64,635798,0.0,,24.987554,121.586898,動物園站出口1,1385
房地(土地+建物),羅斯福路五段２３６巷１８號三樓,3.0,43.0,0,31.05,643508,0.0,,25.001696,121.53762,萬隆站出口1,134
房地(土地+建物),安康路３３６巷３號五樓,5.0,43.0,0,34.61,462348,0.0,,25.065787,121.611625,東湖站出口3,146
房地(土地+建物),文德路１００號四樓之１,4.0,28.0,1,11.22,828675,0.0,,25.078312,121.582809,文德站出口2,180
房地(土地+建物)+車位,內湖路二段１７９巷３弄１７號七樓,7.0,29.0,1,44.99,573413,0.0,,25.081911,121.588158,文德站出口1,441
房地(土地+建物)+車位,康寧路一段１７３巷１１號五樓,5.0,24.0,1,45.67,965061,12.71,0.0,25.0791,121.59572,內湖站出口2,517
房地(土地+建物),文德路２０８巷１２號九樓,9.0,29.0,1,23.63,880190,0.0,,25.077769,121.583497,文德站出口2,129
房地(土地+建物)+車位,康寧路三段７５巷２１７之５號二樓,2.0,28.0,0,26.38,492077,0.0,,25.076465,121.614401,葫洲站出口1,775
房地(土地+建物),大湖山莊街２１９巷９２號三樓,3.0,37.0,0,34.61,487777,0.0,,25.090199,121.600319,大湖公園站出口1,731
房地(土地+建物),民生西路４５巷５弄１４號,4.0,53.0,0,7.6,657476,0.0,,25.058335,121.521315,雙連站出口2,90
房地(土地+建物),民生西路４５巷５弄１６號四樓,4.0,53.0,0,19.38,660642,0.0,,25.058333,121.521351,雙連站出口2,93
房地(土地+建物)+車位,安泰街１２５巷２３號六樓,6.0,27.0,1,22.92,556710,0.0,,25.077026,121.617314,葫洲站出口1,1058
房地(土地+建物)+車位,街３６號六樓之２,6.0,13.0,1,51.92,978996,10.25,243902.0,25.05467,121.606829,南港站出口2,300
房地(土地+建物),研究院路二段３１號三樓,3.0,48.0,0,22.66,556114,0.0,,25.046159,121.615306,南港展覽館站出口7,921
房地(土地+建物),崇德街２７號三樓,3.0,48.0,0,31.11,633195,0.0,,25.024384,121.55378,六張犁站出口,121
房地(土地+建物),健康路１５巷３２號六樓,6.0,22.0,1,48.14,909378,0.0,,25.054895,121.553107,台北小巨蛋站出口5,356
房地(土地+建物),南京東路五段２９１巷４４弄３５號二樓,2.0,46.0,0,38.63,729961,0.0,,25.053463,121.565274,南京三民站出口4,216
房地(土地+建物),文林路６５３號二樓,2.0,48.0,0,26.1,677403,0.0,,25.100299,121.522843,芝山站出口1,195
房地(土地+建物),明德路３３３巷３３號三樓,3.0,44.0,0,34.82,599643,0.0,,25.116431,121.518377,石牌站出口1,354
房地(土地+建物),東華街二段１７４巷１４號四樓,4.0,39.0,0,32.04,374488,0.0,,25.120455,121.511359,唭哩岸站出口1,448
房地(土地+建物),義理街２３號八樓,8.0,1.0,1,70.29,806672,0.0,,25.116729,121.515315,石牌站出口1,196
房地(土地+建物),社正路４５巷１３號五樓,5.0,43.0,0,34.97,371219,0.0,,25.089665,121.509528,劍潭站出口1,1658
房地(土地+建物),青田街６巷４之２號,3.0,56.0,0,33.96,1030575,0.0,,25.028059,121.531703,東門站出口5,651
房地(土地+建物),和平東路三段１巷７２弄１０號二樓,2.0,39.0,1,30.96,826932,0.0,,25.027713,121.546447,科技大樓站出口,332
房地(土地+建物),大安路一段１６９巷８號四樓,4.0,47.0,1,52.93,961190,0.0,,25.036762,121.546639,大安站出口6,423
房地(土地+建物),市民大道四段６４號四樓之７,4.0,,1,22.27,943100,0.0,,25.044863,121.546847,忠孝復興站出口4,388
房地(土地+建物)+車位,木柵路一段３５９號十三樓,13.0,16.0,1,102.32,647302,33.76,222156.0,24.989113,121.557646,萬芳醫院站出口,1142
房地(土地+建物),興隆路三段２５５巷２９號六樓,6.0,31.0,1,31.33,542665,0.0,,24.992656,121.560455,萬芳醫院站出口,797
房地(土地+建物)+車位,敦煌路８８巷２號二樓,2.0,14.0,1,47.28,903212,13.31,0.0,25.075758,121.517101,圓山站出口2,536
房地(土地+建物)+車位,內湖路一段４１１巷７４弄１５號十一樓,11.0,13.0,1,103.32,873049,21.08,237192.0,25.084276,121.571205,西湖站出口2,480
房地(土地+建物)+車位,港墘路１２７巷１６弄１１號二樓,2.0,27.0,1,30.11,733218,0.0,,25.077919,121.577385,港墘站出口1,293
房地(土地+建物)+車位,安泰街８７號,1.0,16.0,1,75.44,772291,23.65,0.0,25.076688,121.616926,葫洲站出口1,1006
房地(土地+建物),康寧路三段１８９巷１４１弄１５號五樓,5.0,31.0,1,26.93,693533,0.0,,25.073973,121.611535,葫洲站出口1,385
房地(土地+建物),康寧路一段７３號四樓,4.0,43.0,0,30.72,566316,0.0,,25.080005,121.592669,內湖站出口1,446
房地(土地+建物)+車位,江南街６５巷２５之２號二樓,2.0,7.0,1,27.39,773152,0.0,,25.077137,121.578127,港墘站出口1,407
房地(土地+建物),忠孝東路五段７９０巷２２弄１７號二樓,2.0,1.0,1,18.9,862288,0.0,,25.042367,121.582001,後山埤站出口2,149
房地(土地+建物),吳興街２８４巷２２弄７３號四樓,4.0,38.0,0,35.37,496533,0.0,,25.02354,121.561651,麟光站出口,634
房地(土地+建物),福德街２５０號三樓,3.0,35.0,1,33.02,711672,0.0,,25.038767,121.585331,後山埤站出口2,651
房地(土地+建物),信義路六段７６巷２弄３７號四樓,4.0,46.0,0,28.04,634837,0.0,,25.033841,121.576665,象山站出口3,617
房地(土地+建物),致遠一路二段７１巷８之１號五樓,5.0,41.0,0,28.71,602509,0.0,,25.112465,121.5127,石牌站出口2,376
房地(土地+建物),致遠二路１１３巷２２號二樓,2.0,43.0,0,30.34,478517,0.0,,25.117241,121.511401,石牌站出口1,463
房地(土地+建物),明德路１８巷１弄７號四樓,4.0,49.0,0,30.06,600811,0.0,,25.107078,121.517971,明德站出口1,274
房地(土地+建物),吉利街１０１之８號四樓,4.0,48.0,0,28.4,573849,0.0,,25.11851,121.505986,唭哩岸站出口2,261
房地(土地+建物),明德路２８９巷８號五樓,5.0,38.0,0,30.51,622683,0.0,,25.114823,121.5216,石牌站出口2,558
房地(土地+建物),潮州街１５２號七樓,7.0,46.0,1,37.86,1016800,0.0,,25.028403,121.528886,東門站出口5,577
房地(土地+建物),瑞安街２０８巷３５弄６號三樓,3.0,47.0,0,29.84,966674,0.0,,25.029533,121.540843,大安站出口3,439
房地(土地+建物),樂利路２８巷１號五樓之１,5.0,40.0,1,44.71,824938,0.0,,25.027071,121.551245,六張犁站出口,388
房地(土地+建物),仁愛路四段６２號十樓之５,10.0,46.0,1,16.97,1100948,0.0,,25.037597,121.547607,忠孝敦化站出口6,413
房地(土地+建物),復興南路二段１５１巷３０弄５號十樓,10.0,39.0,1,30.45,827679,0.0,,25.027958,121.54553,科技大樓站出口,277
房地(土地+建物),興隆路一段５５巷２７弄２８號,1.0,46.0,0,26.66,581411,0.0,,25.004632,121.542177,萬隆站出口3,403
房地(土地+建物),詔安街２６巷８弄１號三樓,3.0,40.0,0,23.75,668653,0.0,,25.024742,121.515617,古亭站出口8,683
房地(土地+建物),合江街１７０巷５號五樓,5.0,40.0,0,37.07,603701,0.0,,25.060803,121.538725,中山國中站出口,529
房地(土地+建物),大同街１９８號二樓,2.0,45.0,0,33.44,453073,0.0,,25.137298,121.499206,新北投站出口2,331
房地(土地+建物),文化三路１３０號二樓,2.0,38.0,1,35.28,317456,0.0,,25.139685,121.498566,新北投站出口2,504
房地(土地+建物)+車位,萬美街二段５１號六樓,6.0,28.0,1,55.19,347883,0.0,,25.005085,121.564543,辛亥站出口,758
